ti_id,mun_id,geometry,area_km2,areasum_mun,pop_total,pop_indigena,pop_indigena_ti,pop_alloc,pop_alloc_fallback,pop_part_final,IR_municipal_corrigido,pop_density_alloc,error_estimate
0,245,"POLYGON Z ((5366444.776900001 6711204.291300001 -9.42497748610549e-5, 5366465.1679 6711228.194 -9.42497748610549e-5, 5366511.321899999 6711282.296499999 -9.42497748610549e-5, 5366652.2568 6711358.7333 -9.42497748610549e-5, 5366665.870700002 6711366.415200001 -9.42497748610549e-5, 5366693.241300002 6711341.897399999 -9.42497748610549e-5, 5366756.6466999985 6711297.193499999 -9.42497748610549e-5, 5366806.350400001 6711267.8714000005 -9.42497748610549e-5, 5366861.9037999995 6711236.456700001 -9.42497748610549e-5, 5366920.0189 6711185.6808 -9.42497748610549e-5, 5366944.4717999995 6711157.1329 -9.42497748610549e-5, 5366836.373199999 6711073.666200001 -9.42497748610549e-5, 5365917.942600001 6710364.513900001 -9.42497748610549e-5, 5364901.743099999 6710373.8763999995 -9.42497748610549e-5, 5364201.1875 6710935.3377 -9.42497748610549e-5, 5365219.2914 6711605.091399999 -9.42497748610549e-5, 5365880.302299999 6712039.933599999 -9.42497748610549e-5, 5366610.9662999995 6712565.5601 -9.42497748610549e-5, 5366615.3957 6712568.746300001 -9.42497748610549e-5, 5366661.548599999 6712538.172800001 -9.42497748610549e-5, 5366707.149 6712491.500499999 -9.42497748610549e-5, 5366742.088799998 6712452.475199999 -9.42497748610549e-5, 5366755.566199999 6712424.4046 -9.42497748610549e-5, 5366761.6719 6712397.965399999 -9.42497748610549e-5, 5366765.0304000005 6712375.9319 -9.42497748610549e-5, 5366762.509500001 6712335.554300001 -9.42497748610549e-5, 5366754.435699999 6712306.451300001 -9.42497748610549e-5, 5366744.009100001 6712278.3434999995 -9.42497748610549e-5, 5366720.9602999985 6712237.3434 -9.42497748610549e-5, 5366700.606899999 6712203.429099999 -9.42497748610549e-5, 5366677.6559000015 6712164.2129 -9.42497748610549e-5, 5366659.042599998 6712120.369200001 -9.42497748610549e-5, 5366642.386399999 6712067.153899999 -9.42497748610549e-5, 5366625.130199999 6712002.826099999 -9.42497748610549e-5, 5366613.018100001 6711965.4816 -9.42497748610549e-5, 5366612.0216999985 6711927.773399999 -9.42497748610549e-5, 5366619.7908000015 6711882.990499999 -9.42497748610549e-5, 5366633.017000001 6711838.572000001 -9.42497748610549e-5, 5366643.366599999 6711785.830700001 -9.42497748610549e-5, 5366647.9956 6711710.1975 -9.42497748610549e-5, 5366649.641199999 6711664.296599999 -9.42497748610549e-5, 5366566.4078 6711635.6316 -9.42497748610549e-5, 5366495.4474 6711603.2761 -9.42497748610549e-5, 5366450.839299999 6711561.4822 -9.42497748610549e-5, 5366413.802700002 6711532.4911 -9.42497748610549e-5, 5366371.996300001 6711486.876599999 -9.42497748610549e-5, 5366346.291200001 6711426.566500001 -9.42497748610549e-5, 5366349.5233 6711386.1908 -9.42497748610549e-5, 5366353.051800001 6711334.9922 -9.42497748610549e-5, 5366377.390700001 6711281.5867 -9.42497748610549e-5, 5366388.8237 6711259.975 -9.42497748610549e-5, 5366397.9454 6711242.7324 -9.42497748610549e-5, 5366444.776900001 6711204.291300001 -9.42497748610549e-5))",2.973007532295054,20.055440973063025,7418,108,,,16.009860561985302,16.009860561985302,0.14823944964801206,16.009860561985302,
1,328,"POLYGON Z ((5287320.5473 6653618.2939 -9.42497748610549e-5, 5287300.664000001 6653590.694399999 -9.42497748610549e-5, 5287285.4901 6653550.3223 -9.42497748610549e-5, 5287264.915241414 6653521.0122961085 -9.42497748610549e-5, 5287249.426428109 6653498.947646748 -9.42497748610549e-5, 5287246.26044246 6653495.216526044 -9.42497748610549e-5, 5287239.096299998 6653486.773600001 -9.42497748610549e-5, 5287230.036899999 6653480.113700001 -9.42497748610549e-5, 5287146.7722 6653442.9849 -9.42497748610549e-5, 5287100.5995000005 6653442.047599999 -9.42497748610549e-5, 5287072.846099999 6653442.4322 -9.42497748610549e-5, 5287042.182999998 6653437.3805 -9.42497748610549e-5, 5287010.222232196 6653425.303494012 -9.42497748610549e-5, 5286998.76830704 6653420.975408519 -9.42497748610549e-5, 5286973.545160639 6653398.549717799 -9.42497748610549e-5, 5286970.681345801 6653396.003533867 -9.42497748610549e-5, 5286968.630399998 6653394.1800999995 -9.42497748610549e-5, 5286968.308481837 6653393.86856216 -9.42497748610549e-5, 5286967.8767783325 6653393.450829727 -9.42497748610549e-5, 5286949.85738042 6653376.014409085 -9.42497748610549e-5, 5286926.313283364 6653330.272721972 -9.42497748610549e-5, 5286918.26862503 6653320.68219093 -9.42497748610549e-5, 5286913.467500001 6653314.9585 -9.42497748610549e-5, 5286896.630399998 6653309.898499999 -9.42497748610549e-5, 5286859.754133557 6653304.532673637 -9.42497748610549e-5, 5286839.7040483635 6653301.615228434 -9.42497748610549e-5, 5286839.704028456 6653301.615204141 -9.42497748610549e-5, 5286839.704 6653301.6152 -9.42497748610549e-5, 5286822.702764977 6653280.86833741 -9.42497748610549e-5, 5286812.322292989 6653268.20091012 -9.42497748610549e-5, 5286765.015790598 6653185.478734696 -9.42497748610549e-5, 5286639.448002748 6653060.512946881 -9.42497748610549e-5, 5286437.354608644 6652850.279911924 -9.42497748610549e-5, 5286322.701632581 6652756.391237024 -9.42497748610549e-5, 5286322.701618898 6652756.391215475 -9.42497748610549e-5, 5286322.7016 6652756.3912 -9.42497748610549e-5, 5286189.853599999 6652547.175799999 -9.42497748610549e-5, 5285994.631200001 6652382.347200001 -9.42497748610549e-5, 5285927.160404968 6652288.718524263 -9.42497748610549e-5, 5285893.562772682 6652242.095375107 -9.42497748610549e-5, 5285890.114500001 6652238.953299999 -9.42497748610549e-5, 5285872.924899999 6652352.078 -9.42497748610549e-5, 5285869.4769 6652413.8376 -9.42497748610549e-5, 5285900.9672 6652499.048800001 -9.42497748610549e-5, 5285927.025600001 6652590.2775 -9.42497748610549e-5, 5285918.552099999 6652623.484300001 -9.42497748610549e-5, 5285943.3544000015 6652742.8433 -9.42497748610549e-5, 5285942.240600001 6652791.972999999 -9.42497748610549e-5, 5285942.182300001 6652794.543400001 -9.42497748610549e-5, 5285940.9947 6652797.8605 -9.42497748610549e-5, 5285920.9102 6652853.956499999 -9.42497748610549e-5, 5285899.367899999 6652893.4573 -9.42497748610549e-5, 5285885.518199999 6652910.8762 -9.42497748610549e-5, 5285831.838300001 6652915.952400001 -9.42497748610549e-5, 5285792.3858 6652905.4057 -9.42497748610549e-5, 5285770.121599998 6652925.4646000005 -9.42497748610549e-5, 5285743.999299999 6652946.3586 -9.42497748610549e-5, 5285695.5218 6652961.6592999995 -9.42497748610549e-5, 5285652.758299999 6652956.3848 -9.42497748610549e-5, 5285598.419100001 6652952.024900001 -9.42497748610549e-5, 5285576.128800001 6652978.317399999 -9.42497748610549e-5, 5285552.866599999 6653002.5211 -9.42497748610549e-5, 5285535.2623 6653046.5758 -9.42497748610549e-5, 5285532.4059999995 6653082.8838 -9.42497748610549e-5, 5285639.276500002 6653143.471999999 -9.42497748610549e-5, 5285643.7787999995 6653171.533500001 -9.42497748610549e-5, 5285654.635000002 6653207.451199999 -9.42497748610549e-5, 5285712.393800002 6653290.334100001 -9.42497748610549e-5, 5285723.2623 6653362.491 -9.42497748610549e-5, 5285646.937899999 6653463.032199999 -9.42497748610549e-5, 5285625.758499999 6653469.378699999 -9.42497748610549e-5, 5285562.763300002 6653476.104599999 -9.42497748610549e-5, 5285438.0397000015 6653551.4168 -9.42497748610549e-5, 5285417.623500001 6653579.8697999995 -9.42497748610549e-5, 5285429.32 6653606.454399999 -9.42497748610549e-5, 5285404.366300002 6653627.8365 -9.42497748610549e-5, 5285374.787900001 6653636.025599999 -9.42497748610549e-5, 5285360.983800001 6653684.903999999 -9.42497748610549e-5, 5285385.933200002 6653701.0879999995 -9.42497748610549e-5, 5285428.025600001 6653700.0649999995 -9.42497748610549e-5, 5285427.0956999995 6653729.616900001 -9.42497748610549e-5, 5285438.560800001 6653828.418500001 -9.42497748610549e-5, 5285461.6314 6653880.9037 -9.42497748610549e-5, 5285508.0419000015 6653946.920399999 -9.42497748610549e-5, 5285533.712400001 6654043.577299999 -9.42497748610549e-5, 5285549.132199999 6654165.1766 -9.42497748610549e-5, 5285548.732099999 6654276.470799999 -9.42497748610549e-5, 5285514.798099998 6654314.541300001 -9.42497748610549e-5, 5285495.872299999 6654392.3213 -9.42497748610549e-5, 5285450.715 6654451.9575 -9.42497748610549e-5, 5285450.000799999 6654570.5605999995 -9.42497748610549e-5, 5285438.619399998 6654665.2488 -9.42497748610549e-5, 5285441.1283 6654710.824999999 -9.42497748610549e-5, 5285445.793200001 6654795.5679 -9.42497748610549e-5, 5285461.310600001 6654816.0513 -9.42497748610549e-5, 5285540.896000002 6654911.1724 -9.42497748610549e-5, 5285571.331700001 6654947.5494 -9.42497748610549e-5, 5285574.883200001 6654951.7941 -9.42497748610549e-5, 5285608.305399999 6654991.739 -9.42497748610549e-5, 5285637.3673 6655026.4727 -9.42497748610549e-5, 5285751.642578441 6655163.050074234 -9.42497748610549e-5, 5286681.00951308 6654635.74864609 -9.42497748610549e-5, 5287099.900199998 6654398.079700001 -9.42497748610549e-5, 5287100.423323129 6654397.782839939 -9.42497748610549e-5, 5287105.210150483 6654395.066404117 -9.42497748610549e-5, 5287408.982965744 6654222.67260345 -9.42497748610549e-5, 5287597.474474768 6654115.694599707 -9.42497748610549e-5, 5287599.393153884 6654114.605645674 -9.42497748610549e-5, 5287602.025899999 6654113.111400001 -9.42497748610549e-5, 5287613.6521842955 6654106.51271083 -9.42497748610549e-5, 5287614.369309104 6654106.1056935955 -9.42497748610549e-5, 5287614.946630844 6654105.787125225 -9.42497748610549e-5, 5287618.1063 6654104.0436 -9.42497748610549e-5, 5287690.401600344 6654064.149773373 -9.42497748610549e-5, 5287696.826479387 6654060.604410702 -9.42497748610549e-5, 5287680.246453187 6654043.712325773 -9.42497748610549e-5, 5287671.080284471 6654034.294020469 -9.42497748610549e-5, 5287665.686099999 6654028.751499999 -9.42497748610549e-5, 5287656.444524051 6654020.609194996 -9.42497748610549e-5, 5287653.780131499 6654018.261739124 -9.42497748610549e-5, 5287646.723472858 6654011.943714626 -9.42497748610549e-5, 5287599.869600002 6653969.994200001 -9.42497748610549e-5, 5287569.9747 6653944.4352 -9.42497748610549e-5, 5287513.549199998 6653910.8599 -9.42497748610549e-5, 5287498.497000001 6653908.236099999 -9.42497748610549e-5, 5287478.541099999 6653892.5481 -9.42497748610549e-5, 5287390.528900001 6653791.985400001 -9.42497748610549e-5, 5287379.549705942 6653745.133220524 -9.42497748610549e-5, 5287377.788788086 6653737.618774302 -9.42497748610549e-5, 5287362.966794252 6653693.217120205 -9.42497748610549e-5, 5287329.945384726 6653649.25182865 -9.42497748610549e-5, 5287326.537874092 6653638.027207127 -9.42497748610549e-5, 5287320.5473 6653618.2939 -9.42497748610549e-5))",3.295298315957592,10.334302193477875,1332845,2957,,,942.8984113156959,942.8984113156959,0.31886993957243687,942.898411315696,
1,484,"MULTIPOLYGON Z (((5287362.9668000005 6653693.2171 -9.42497748610549e-5, 5287329.9454 6653649.251800001 -9.42497748610549e-5, 5287326.537874092 6653638.027207127 -9.42497748610549e-5, 5287329.945384726 6653649.25182865 -9.42497748610549e-5, 5287362.966794252 6653693.217120205 -9.42497748610549e-5, 5287377.788788086 6653737.618774302 -9.42497748610549e-5, 5287379.549705942 6653745.133220524 -9.42497748610549e-5, 5287377.788800001 6653737.618799999 -9.42497748610549e-5, 5287362.9668000005 6653693.2171 -9.42497748610549e-5)), ((5287249.426399998 6653498.9476 -9.42497748610549e-5, 5287246.26044246 6653495.216526044 -9.42497748610549e-5, 5287249.426428109 6653498.947646748 -9.42497748610549e-5, 5287264.915241414 6653521.0122961085 -9.42497748610549e-5, 5287249.426399998 6653498.9476 -9.42497748610549e-5)), ((5286998.768300001 6653420.975400001 -9.42497748610549e-5, 5286973.545200001 6653398.549699999 -9.42497748610549e-5, 5286970.681345801 6653396.003533867 -9.42497748610549e-5, 5286973.545160639 6653398.549717799 -9.42497748610549e-5, 5286998.76830704 6653420.975408519 -9.42497748610549e-5, 5287010.222232196 6653425.303494012 -9.42497748610549e-5, 5286998.768300001 6653420.975400001 -9.42497748610549e-5)), ((5286967.876800001 6653393.4508 -9.42497748610549e-5, 5286949.8574 6653376.0144 -9.42497748610549e-5, 5286926.313299999 6653330.272700001 -9.42497748610549e-5, 5286918.26862503 6653320.68219093 -9.42497748610549e-5, 5286926.313283364 6653330.272721972 -9.42497748610549e-5, 5286949.85738042 6653376.014409085 -9.42497748610549e-5, 5286967.8767783325 6653393.450829727 -9.42497748610549e-5, 5286968.308481837 6653393.86856216 -9.42497748610549e-5, 5286967.876800001 6653393.4508 -9.42497748610549e-5)), ((5286839.704028456 6653301.615204141 -9.42497748610549e-5, 5286839.7040483635 6653301.615228434 -9.42497748610549e-5, 5286859.754133557 6653304.532673637 -9.42497748610549e-5, 5286839.704028456 6653301.615204141 -9.42497748610549e-5)), ((5286812.322299998 6653268.2009 -9.42497748610549e-5, 5286765.015799999 6653185.478700001 -9.42497748610549e-5, 5286639.447999999 6653060.5129 -9.42497748610549e-5, 5286437.354600001 6652850.2798999995 -9.42497748610549e-5, 5286322.701618898 6652756.391215475 -9.42497748610549e-5, 5286322.701632581 6652756.391237024 -9.42497748610549e-5, 5286437.354608644 6652850.279911924 -9.42497748610549e-5, 5286639.448002748 6653060.512946881 -9.42497748610549e-5, 5286765.015790598 6653185.478734696 -9.42497748610549e-5, 5286812.322292989 6653268.20091012 -9.42497748610549e-5, 5286822.702764977 6653280.86833741 -9.42497748610549e-5, 5286812.322299998 6653268.2009 -9.42497748610549e-5)), ((5285893.562800001 6652242.0954 -9.42497748610549e-5, 5285893.562772682 6652242.095375107 -9.42497748610549e-5, 5285927.160404968 6652288.718524263 -9.42497748610549e-5, 5285893.562800001 6652242.0954 -9.42497748610549e-5)), ((5285751.6426 6655163.050100001 -9.42497748610549e-5, 5285784.191799998 6655144.5824 -9.42497748610549e-5, 5286681.00951308 6654635.74864609 -9.42497748610549e-5, 5285751.642578441 6655163.050074234 -9.42497748610549e-5, 5285751.6426 6655163.050100001 -9.42497748610549e-5)), ((5287105.210200001 6654395.066400001 -9.42497748610549e-5, 5287408.982999999 6654222.672599999 -9.42497748610549e-5, 5287500.766399998 6654170.5811 -9.42497748610549e-5, 5287597.4745000005 6654115.694599999 -9.42497748610549e-5, 5287599.393153884 6654114.605645674 -9.42497748610549e-5, 5287597.474474768 6654115.694599707 -9.42497748610549e-5, 5287408.982965744 6654222.67260345 -9.42497748610549e-5, 5287105.210150483 6654395.066404117 -9.42497748610549e-5, 5287100.423323129 6654397.782839939 -9.42497748610549e-5, 5287105.210200001 6654395.066400001 -9.42497748610549e-5)), ((5287614.3693 6654106.105699999 -9.42497748610549e-5, 5287614.946630844 6654105.787125225 -9.42497748610549e-5, 5287614.369309104 6654106.1056935955 -9.42497748610549e-5, 5287613.6521842955 6654106.51271083 -9.42497748610549e-5, 5287614.3693 6654106.105699999 -9.42497748610549e-5)), ((5287696.826499999 6654060.6044 -9.42497748610549e-5, 5287680.2465 6654043.712300001 -9.42497748610549e-5, 5287671.080284471 6654034.294020469 -9.42497748610549e-5, 5287680.246453187 6654043.712325773 -9.42497748610549e-5, 5287696.826479387 6654060.604410702 -9.42497748610549e-5, 5287690.401600344 6654064.149773373 -9.42497748610549e-5, 5287696.826499999 6654060.6044 -9.42497748610549e-5)), ((5287653.780099999 6654018.261700001 -9.42497748610549e-5, 5287646.723472858 6654011.943714626 -9.42497748610549e-5, 5287653.780131499 6654018.261739124 -9.42497748610549e-5, 5287656.444524051 6654020.609194996 -9.42497748610549e-5, 5287653.780099999 6654018.261700001 -9.42497748610549e-5)))",3.147687000785798e-08,26.363595498677334,224112,959,137.0,1.6357143665373314e-07,,1.6357143665373314e-07,1.1939520923630155e-09,1.145000056576132e-06,
2,328,"POLYGON Z ((5276501.371599998 6670355.4574 -9.42497748610549e-5, 5276446.046799999 6670361.355699999 -9.42497748610549e-5, 5276306.632199999 6670354.1568 -9.42497748610549e-5, 5276312.681699999 6670976.975400001 -9.42497748610549e-5, 5276314.089299999 6671121.943499999 -9.42497748610549e-5, 5276391.240400001 6671128.0298 -9.42497748610549e-5, 5276481.482299998 6671141.530300001 -9.42497748610549e-5, 5276499.196699999 6671140.6587000005 -9.42497748610549e-5, 5276499.543299999 6671132.494100001 -9.42497748610549e-5, 5276488.063299999 6671091.5912 -9.42497748610549e-5, 5276485.046500001 6671072.3473000005 -9.42497748610549e-5, 5276483.780699998 6671034.4691 -9.42497748610549e-5, 5276484.3814 6670969.9342 -9.42497748610549e-5, 5276494.670899998 6670939.7651 -9.42497748610549e-5, 5276496.261999998 6670914.8598 -9.42497748610549e-5, 5276505.696800001 6670909.740700001 -9.42497748610549e-5, 5276505.692000002 6670909.1226 -9.42497748610549e-5, 5276501.371599998 6670355.4574 -9.42497748610549e-5))",0.14601466887365022,10.334302193477875,1332845,2957,,,41.77982874662568,41.77982874662568,0.014129127070214976,41.77982874662568,
3,41,"POLYGON Z ((5259565.7762 6647077.516799999 -9.42497748610549e-5, 5259574.427900001 6647072.567299999 -9.42497748610549e-5, 5259676.1195 6647009.756100001 -9.42497748610549e-5, 5259664.321899999 6646944.7413 -9.42497748610549e-5, 5259365.5374 6647127.924799999 -9.42497748610549e-5, 5259271.011599999 6646735.0142 -9.42497748610549e-5, 5259229.502099998 6646606.9043000005 -9.42497748610549e-5, 5259119.913699999 6646692.674900001 -9.42497748610549e-5, 5258876.941399999 6646884.468800001 -9.42497748610549e-5, 5258722.873799998 6647004.726399999 -9.42497748610549e-5, 5258413.100900002 6647247.160499999 -9.42497748610549e-5, 5258211.147700001 6647404.7753 -9.42497748610549e-5, 5257808.0978999995 6647720.804 -9.42497748610549e-5, 5257538.663800001 6647786.0473 -9.42497748610549e-5, 5257261.2102999985 6647854.887800001 -9.42497748610549e-5, 5257203.690299999 6647869.159399999 -9.42497748610549e-5, 5256921.274799999 6647939.549799999 -9.42497748610549e-5, 5256894.734000001 6647996.3433 -9.42497748610549e-5, 5256836.770799998 6648150.0973000005 -9.42497748610549e-5, 5256833.046 6648160.1811 -9.42497748610549e-5, 5257079.864300001 6648141.6701 -9.42497748610549e-5, 5257529.261399999 6648095.1898 -9.42497748610549e-5, 5257637.708299998 6648083.973300001 -9.42497748610549e-5, 5257764.271499999 6648069.538000001 -9.42497748610549e-5, 5258028.6603999995 6648038.584899999 -9.42497748610549e-5, 5258086.739599999 6648000.812899999 -9.42497748610549e-5, 5258179.2663 6647943.341399999 -9.42497748610549e-5, 5258496.3354 6647746.848200001 -9.42497748610549e-5, 5258698.212699998 6647621.2753 -9.42497748610549e-5, 5258940.365499999 6647469.5747 -9.42497748610549e-5, 5259358.730999999 6647207.146600001 -9.42497748610549e-5, 5259418.866099998 6647169.6186 -9.42497748610549e-5, 5259479.816799998 6647130.8443 -9.42497748610549e-5, 5259565.7762 6647077.516799999 -9.42497748610549e-5))",1.1312675068139983,174.53883318386465,12225,263,,,1.7046255487376907,1.7046255487376907,0.006481465964782094,1.704625548737691,
4,245,"POLYGON Z ((5373228.762499999 6713583.8419 -9.42497748610549e-5, 5373257.296300001 6713623.4539 -9.42497748610549e-5, 5373390.723700002 6713618.6031 -9.42497748610549e-5, 5372661.666999999 6712310.8268 -9.42497748610549e-5, 5372467.391600002 6712432.702299999 -9.42497748610549e-5, 5372651.386999998 6712875.645300001 -9.42497748610549e-5, 5372597.752099998 6713145.6217 -9.42497748610549e-5, 5372769.358600002 6713739.4727 -9.42497748610549e-5, 5372848.357000001 6713744.385299999 -9.42497748610549e-5, 5372998.368000001 6713607.2256000005 -9.42497748610549e-5, 5373228.762499999 6713583.8419 -9.42497748610549e-5))",0.5568024571927647,20.055440973063025,7418,108,,,2.9984214985642543,2.9984214985642543,0.027763162023743095,2.9984214985642548,
5,328,"POLYGON Z ((5282702.058699999 6656005.740900001 -9.42497748610549e-5, 5282631.919199999 6656028.2172 -9.42497748610549e-5, 5282389.415199999 6656105.928200001 -9.42497748610549e-5, 5282335.381900001 6656246.5944 -9.42497748610549e-5, 5282327.0438 6656292.2084 -9.42497748610549e-5, 5282335.077599999 6656294.078 -9.42497748610549e-5, 5282341.796700001 6656296.9087000005 -9.42497748610549e-5, 5282348.339200001 6656301.029200001 -9.42497748610549e-5, 5282352.602699999 6656305.314300001 -9.42497748610549e-5, 5282356.653499998 6656310.1591 -9.42497748610549e-5, 5282359.273699999 6656314.449100001 -9.42497748610549e-5, 5282361.519299999 6656319.1406 -9.42497748610549e-5, 5282363.160799999 6656324.2809999995 -9.42497748610549e-5, 5282364.408599999 6656329.633400001 -9.42497748610549e-5, 5282365.215300001 6656334.6346 -9.42497748610549e-5, 5282367.760000002 6656360.0856 -9.42497748610549e-5, 5282370.096299998 6656383.6875 -9.42497748610549e-5, 5282370.7742 6656389.771299999 -9.42497748610549e-5, 5282372.075100001 6656396.7502 -9.42497748610549e-5, 5282373.891100001 6656402.999 -9.42497748610549e-5, 5282376.849399999 6656410.2282 -9.42497748610549e-5, 5282415.5189 6656480.969699999 -9.42497748610549e-5, 5282417.772300001 6656486.3467999995 -9.42497748610549e-5, 5282417.965487985 6656486.873767224 -9.42497748610549e-5, 5282417.965493583 6656486.873766497 -9.42497748610549e-5, 5282419.872628093 6656486.625882363 -9.42497748610549e-5, 5282420.3314936515 6656486.426370105 -9.42497748610549e-5, 5282458.908013009 6656469.651572885 -9.42497748610549e-5, 5282529.166388371 6656414.203982682 -9.42497748610549e-5, 5282594.703635822 6656359.15298404 -9.42497748610549e-5, 5282629.173900001 6656330.198100001 -9.42497748610549e-5, 5282716.237500001 6656261.701400001 -9.42497748610549e-5, 5282730.141369803 6656244.389538935 -9.42497748610549e-5, 5282749.986578705 6656219.679962136 -9.42497748610549e-5, 5282807.9877 6656147.4618 -9.42497748610549e-5, 5282702.058699999 6656005.740900001 -9.42497748610549e-5))",0.12950053791938979,10.334302193477875,1332845,2957,,,37.054566767876224,37.054566767876224,0.012531135193735618,37.054566767876224,
5,484,"MULTIPOLYGON Z (((5282417.965500001 6656486.8738 -9.42497748610549e-5, 5282419.8726 6656486.6259 -9.42497748610549e-5, 5282420.331500001 6656486.4264 -9.42497748610549e-5, 5282458.908 6656469.6515999995 -9.42497748610549e-5, 5282529.1664 6656414.204 -9.42497748610549e-5, 5282594.703635822 6656359.15298404 -9.42497748610549e-5, 5282529.166388371 6656414.203982682 -9.42497748610549e-5, 5282458.908013009 6656469.651572885 -9.42497748610549e-5, 5282420.3314936515 6656486.426370105 -9.42497748610549e-5, 5282419.872628093 6656486.625882363 -9.42497748610549e-5, 5282417.965493583 6656486.873766497 -9.42497748610549e-5, 5282417.965487985 6656486.873767224 -9.42497748610549e-5, 5282417.965500001 6656486.8738 -9.42497748610549e-5)), ((5282734.2575 6656239.2645 -9.42497748610549e-5, 5282749.986578705 6656219.679962136 -9.42497748610549e-5, 5282730.141369803 6656244.389538935 -9.42497748610549e-5, 5282734.2575 6656239.2645 -9.42497748610549e-5)))",3.6922760318019587e-09,26.363595498677334,224112,959,137.0,1.9187133120072583e-08,,1.9187133120072583e-08,1.4005206656987286e-10,1.3430993184050807e-07,
