,pol_id,regeneration_%_se,degeneration_%_se,forest_cover_2023_%_se,forest_formation_se,soybean_se,forest_plantation_se,urban_area_se,regeneration_%_ex,degeneration_%_ex,forest_cover_2023_%_ex,forest_formation_ex,soybean_ex,forest_plantation_ex,urban_area_ex,proximity_index,txalfabeti_imputed,ex_score,se_score,ca_score,vulnerability_raw
46,46,0.43109540636042404,8.577057129868162,0.5686540960663767,1.880466472303207,0.0,0.0,2.7696793002915454,6.15982625776376,16.840601425161594,31.163929531203344,6.0775581142733,2.1228391421743584,0.8154619657987028,5.954967257378728,0.9396454308506449,0.2740190088255261,6.433467447628345,,37.97471795921839,
47,47,0.8333333333333335,46.34146341463415,0.7435897435897436,50.0,0.0,0.0,25.0,0.5211157298632448,46.495119787045255,7.4552605703048185,7.696590822808838,0.0,0.0,43.782744045961884,0.9758353353501251,0.26850644942294677,,,50.93984216717087,
48,48,0.15972075312037232,21.61358067903395,0.33219121456522943,44.02070063694268,27.98168789808917,0.0,0.035828025477707005,10.26545541201193,13.498176423317055,29.118615575125734,38.37063567210535,34.09493227944506,0.06724026731436884,0.55461785114743,0.9940841543321831,0.9161575016972163,12.053741705305978,,31.95828873212854,
49,49,0.2503508279539714,17.734626254751,0.6574465468541697,77.9969028967025,0.1776279832392057,12.424849699398797,0.0,21.12583232961389,19.123935111140124,58.32264637499034,71.4328713071631,0.6070416835289356,16.796843383245648,0.1392401861594496,0.9410101006675805,0.31785471826204903,9.16676509101854,,35.271926382340574,
50,50,0.03272727272727273,70.6896551724138,0.10229276895943563,3.715670436187399,22.132471728594506,0.0,65.26655896607431,8.844992450931052,26.95124832637631,34.41789950686392,36.261413768338976,28.726787729557813,1.9903560069765056,9.270544783010157,0.6487036070795915,0.3544738628649031,16.734734211480195,,20.69563443952845,
51,51,0.20170940170940171,6.808510638297872,0.5627070097658333,74.9390409103224,0.0,2.8718504470333244,0.0,5.027791814047499,38.469686270553815,27.05854181632674,31.53606789250354,44.24752475247525,1.0042432814710043,4.381895332390382,0.6511924448100822,0.8404616429056344,22.02583740922261,,36.239832025001135,
52,52,0.6385135135135135,14.297197176207451,0.7611548556430447,47.84155270064926,0.0,14.038541234977206,0.0,53.17050258337247,13.504988286166263,65.38949584423288,30.499114291787716,0.1561680719903635,4.967901934386735,5.608871253454262,0.9231865367070096,0.2977427019687702,6.059482386499406,,46.566785062565764,
53,53,0.2725226809198959,26.805252369289747,0.43965386497092146,6.180896179292141,9.054095505033024,0.4620757387724319,0.0008442309478180852,19.223851638897347,48.08403012669402,21.19452475089988,4.7977966904494,16.41625344069433,1.792996126179483,0.07946906755503332,0.0,0.2444059742023068,16.593187190280716,9.080566961010755,31.3888500979396,-5.71509594664813
54,54,0.013095238095238096,33.064516129032256,0.0523742566338575,5.740794433169034,54.218614091040884,2.783415482748623,19.28095100028994,2.752193974486565,31.34851138353765,13.478090766823161,16.699989931099957,65.63628256210353,1.257174091281771,1.9806964802002274,0.9702822415652471,0.8660217243720325,25.055666129280795,27.336874175777925,23.213630826875924,29.178909478182792
55,55,0.27941176470588236,24.873096446700508,0.590669403856217,37.21174004192872,0.0,0.0,17.40041928721174,15.371587965730225,25.800350585847404,49.130707238519946,55.841797650797254,0.0,11.380960487242051,20.845864306115114,0.802026400406498,0.8954073319755609,,,39.09483207567648,
